query,Y
"Title: Possible regression in G++ 6.1.0Query: <p>The following code</p>

<pre><code>#include &lt;string&gt;
#include &lt;map&gt;
#include &lt;cassert&gt;

    struct       AV {
        explicit AV(std::string const&amp;) {}
    };

#if 1
    static void check_cache_item(
        std::map&lt;std::string, std::string&gt; const&amp; items) // FIXME remove
    {
        assert(!items.empty());
    }
#endif
    static void check_cache_item(
        std::map&lt;std::string, AV&gt; const&amp; items)
    {
        assert(!items.empty());
    }


int main()
{
    check_cache_item({ { ""id"", ""0"" }, { ""pk"", ""#0"" } });
    check_cache_item({ { ""id"", ""0"" }, { ""pk"", ""#1"" } });
    check_cache_item({ { ""id"", AV{""0""} }, { ""pk"", AV{""#1""} } });
}
</code></pre>

<p>is accepted by g++ 4.8.4, g++ 5.3.0, clang++ 3.9.0; but g++ 6.1.0 gives an error:</p>

<pre><code>cci.cc: In function ‘int main()’:
cci.cc:25:55: error: call of overloaded ‘check_cache_item(&lt;brace-enclosed initializer list&gt;)’ is ambiguous
     check_cache_item({ { ""id"", ""0"" }, { ""pk"", ""#0"" } });
                                                       ^
cci.cc:10:17: note: candidate: void check_cache_item(const std::map&lt;std::__cxx11::basic_string&lt;char&gt;, std::__cxx11::basic_string&lt;char&gt; &gt;&amp;)
     static void check_cache_item(
                 ^~~~~~~~~~~~~~~~
cci.cc:16:17: note: candidate: void check_cache_item(const std::map&lt;std::__cxx11::basic_string&lt;char&gt;, AV&gt;&amp;)
     static void check_cache_item(
                 ^~~~~~~~~~~~~~~~
cci.cc:26:55: error: call of overloaded ‘check_cache_item(&lt;brace-enclosed initializer list&gt;)’ is ambiguous
     check_cache_item({ { ""id"", ""0"" }, { ""pk"", ""#1"" } });
                                                       ^
cci.cc:10:17: note: candidate: void check_cache_item(const std::map&lt;std::__cxx11::basic_string&lt;char&gt;, std::__cxx11::basic_string&lt;char&gt; &gt;&amp;)
     static void check_cache_item(
                 ^~~~~~~~~~~~~~~~
cci.cc:16:17: note: candidate: void check_cache_item(const std::map&lt;std::__cxx11::basic_string&lt;char&gt;, AV&gt;&amp;)
     static void check_cache_item(
                 ^~~~~~~~~~~~~~~~
cci.cc: At global scope:
cci.cc:10:17: warning: ‘void check_cache_item(const std::map&lt;std::__cxx11::basic_string&lt;char&gt;, std::__cxx11::basic_string&lt;char&gt; &gt;&amp;)’ defined but not used [-Wunused-function]
     static void check_cache_item(
                 ^~~~~~~~~~~~~~~~
</code></pre>

<p>If I #ifdef out the first constructor, then every compiler throws an error (rightly, because the AV constructor is explicit).</p>

<p>Is this a regression in G++ 6.1.0 ?</p>
",HQ
"Title: Accessing page with parameter returns HTML w/o CSSQuery: I'm implementing pagination for the first time ever right now, though I have run into an issue.

When I access the website with a parameter (i.e. `mydomain.com/?page=2`) which is separated by a forward slash, it returns the page without any styling.

Accessing the page without the forward slash (i.e. `mydomain.com?page=2`) returns the page with styling, as expected.

However, I have read that the proper way to implement and use parameters is with the forward slash...

**Why is it returning a page without styling?**",LQ_EDIT
"Title: Count unique values using pandas groupbyQuery: <p>I have data of the following form:</p>

<pre><code>df = pd.DataFrame({
    'group': [1, 1, 2, 3, 3, 3, 4],
    'param': ['a', 'a', 'b', np.nan, 'a', 'a', np.nan]
})
print(df)

#    group param
# 0      1     a
# 1      1     a
# 2      2     b
# 3      3   NaN
# 4      3     a
# 5      3     a
# 6      4   NaN
</code></pre>

<p>Non-null values within groups are always the same. I want to count the non-null value for each group (where it exists) once, and then find the total counts for each value. </p>

<p>I'm currently doing this in the following (clunky and inefficient) way:</p>

<pre><code>param = []
for _, group in df[df.param.notnull()].groupby('group'):
    param.append(group.param.unique()[0])
print(pd.DataFrame({'param': param}).param.value_counts())

# a    2
# b    1
</code></pre>

<p>I'm sure there's a way to do this more cleanly and without using a loop, but I just can't seem to work it out. Any help would be much appreciated.</p>
",HQ
"Title: Best way to test a method that works with streamsQuery: <p>I got this method </p>

<pre><code>    void sort(InputStream in, OutputStream out, Comparator&lt;?&gt; comparator) throws IOException;
</code></pre>

<p>that sorts the input stream (XML data) in the output stream (same format) according to the provided comparator.</p>

<p>Since I am a beginner with Junit, how would you test this method? It would be great if you can provide some code snippet.</p>
",LQ_CLOSE
"Title: I have an image with a css overlay that slides up from the bottom, and it's on the left. I want it in the center, but nothing is working on the imageQuery: I just need to know how to make it go to the center. I have tried moving it to the left by 25, 50, and 75%, same with the right. It just won't move.",LQ_EDIT
"Title: what's the simplest way to create a div table with a centered header?Query: <p>I need to create a div table (display:table, table-row, etc) with a centered header on top and a 1px border all the way around.  What is the simplest way to do this?</p>
",LQ_CLOSE
"Title: Which ML model would be best suited for time series activity log data to predict customer retention?Query: <p>I have customer activity data like the number of logins, time spent on the site, devices registered and policies changed. The data is structured on a day-day basis. i.e activity for a customer on a particular day. 
The ML model should be able to predict based on this activity whether the customer will be retained or not. 
Ideally, the model should output a bool value or the % of chances of retention.</p>

<p>Which ML models should I look into?
Any suggestions would be appreciated.</p>
",LQ_CLOSE
"Title: Javascript Regex SelectorQuery: I need some help with my javascript regex I need a way to select the following:

${user.name}
${user.age}

from the following html:


<!-- language: lang-html -->

        <tr>
            <td>${user.name}</td>
            <td>${user.age}</td>
          </tr>


There could be multiple <td> with different values in them and the 'user' part of the string is not always going to be user. it could be anything.

Ideally i would like them back as an array, although at the moment i'll settle for anything.


Thanks in advance,
Tom
",LQ_EDIT
"Title: SKStoreKitReviewController and DarkmodeQuery: <p>Is there any way to alter the colors/tint of an SKStoreKitReviewController?  When I am modifying my apps to support DarkMode, when in dark mode, the presented viewController does not look good.</p>

<p><a href=""https://i.stack.imgur.com/iishh.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/iishh.png"" alt=""enter image description here""></a></p>
",HQ
"Title: Node Js Unite Testing FrameworkQuery: <p>I am working on Node Js web application and I want to unit test my application. Can anyone know about unit testing framework in Node Js which developer mostly used...</p>
",LQ_CLOSE
"Title: Python - Need help to understand how to call a functionQuery: <p>I am new to programming, and trying out with a little Python3.</p>

<p>I have some trouble understanding the concept behind calling a function? having the defined the following function, what would be the proper way to call it?</p>

<pre><code>def string_length(mystring):
return len(mystring)
</code></pre>

<p>Thanks in advance guys</p>
",LQ_CLOSE
"Title: VBA to update MS SQL 2014 DB tableQuery: I am getting an error when this code attemps to .execute the function ""GetinsertText"". i am getting an error of ""Run-Time '-214721900 (80040e14)': [Microsoft][ODBC  SQL Server Driver] [SQL Server] Incorrect syntax near the keyword ""open""  Option Explicit. i am using the Microsoft ActiveX data object 6.1 as my reference. is it my type of data i am passing which is decimal and dates? 
Option Explicit
Const SQLConStr As String = ""Driver={SQL Server};Server=test;Database=Test1;User Id=TestTest1;Password=X;""
------------------------------------------
Sub HITBTC_Ticker_DB_Update()

Dim HITBTCupdate As ADODB.Connection
Dim HITBTCcmd As ADODB.Command


Set HITBTCupdate = New ADODB.Connection
Set HITBTCcmd = New ADODB.Command


HITBTCupdate.ConnectionString = SQLConStr
HITBTCupdate.Open

HITBTCcmd.ActiveConnection = HITBTCupdate

HITBTCcmd.CommandText = GetinsertText

HITBTCcmd.Execute

HITBTCupdate.Close

Set HITBTCupdate = Nothing

End Sub
------------------------------------------


Function GetinsertText() As String

Dim SQLstr As String

SQLstr = ""INSERT INTO tblBCNBTC("" & _
""Column1.ask, Column1.bid, Column1.last, Column1.open, Column1.low, Column1.high, Column1.volume, Column1.volumeQuote, Column1.timestamp, Column1.symbol)"" & "" Values("" & _
""0.0000005939', '0.0000005904', '0.0000005922', '0.0000005800', '0.0000005686', '0.0000006000','833783600','485.83049356',#2018-01-26T01:17:08.060Z#,'BCNBTC)""

GetinsertText = SQLstr

End Function     


",LQ_EDIT
"Title: How to Fix output in pythonQuery: how to fix this
Expected output: 
    1 - that
    2 - is
    3 - weird

    list = ['that', 'is', 'weird']
    for i, k in range(list):
         print str(i) + ' - ' + k",LQ_EDIT
"Title: Why node *left,*right and not node* left,right?Query: <p>The type of left and right is node* so like other types they should be declared as node* left,right; Example int a,b; </p>
",LQ_CLOSE
"Title: How to write a matrix matrix product that can compete with Eigen?Query: <p>Below is the C++ implementation comparing the time taken by Eigen and For Loop to perform matrix-matrix products. The For loop has been optimised to minimise cache misses. The for loop is faster than Eigen initially but then eventually becomes slower (upto a factor of 2 for 500 by 500 matrices). What else should I do to compete with Eigen? Is blocking the reason for the better Eigen performance? If so, how should I go about adding  blocking to the for loop?</p>

<pre><code>#include&lt;iostream&gt;
#include&lt;Eigen/Dense&gt;
#include&lt;ctime&gt;

int main(int argc, char* argv[]) {
    srand(time(NULL));
    //  Input the size of the matrix from the user
    int N   =   atoi(argv[1]);

    int M   =   N*N;

    //  The matrices stored as row-wise vectors
    double a[M];
    double b[M];
    double c[M];

    //  Initializing Eigen Matrices
    Eigen::MatrixXd a_E =   Eigen::MatrixXd::Random(N,N);
    Eigen::MatrixXd b_E =   Eigen::MatrixXd::Random(N,N);
    Eigen::MatrixXd c_E(N,N);

    double CPS  =   CLOCKS_PER_SEC;

    clock_t start, end;


    //  Matrix vector product by Eigen
    start   =   clock();
    c_E     =   a_E*b_E;
    end     =   clock();

    std::cout &lt;&lt; ""\nTime taken by Eigen is: "" &lt;&lt; (end-start)/CPS &lt;&lt; ""\n"";

    //  Initializing For loop vectors
    int count   =   0;
    for (int j=0; j&lt;N; ++j) {
        for (int k=0; k&lt;N; ++k) {
            a[count]    =   a_E(j,k);
            b[count]    =   b_E(j,k);
            ++count;
        }
    }

    //  Matrix vector product by For loop
    start   =   clock();
    count   =   0;
    int count1, count2;
    for (int j=0; j&lt;N; ++j) {
        count1  =   j*N;
        for (int k=0; k&lt;N; ++k) {
            c[count]    =   a[count1]*b[k];
            ++count;
        }
    }

    for (int j=0; j&lt;N; ++j) {
        count2  =   N;
        for (int l=1; l&lt;N; ++l) {
            count   =   j*N;
            count1  =   count+l;
            for (int k=0; k&lt;N; ++k) {
                c[count]+=a[count1]*b[count2];
                ++count;
                ++count2;
            }
        }
    }
    end     =   clock();

    std::cout &lt;&lt; ""\nTime taken by for-loop is: "" &lt;&lt; (end-start)/CPS &lt;&lt; ""\n"";
}
</code></pre>
",HQ
