query,Y
"Title: Differences between netflix.feign & openfeignQuery: <h2>Introduction</h2>

<p>I recently used netflix feign along with ribbon which was quite useful. </p>

<p>An Example of this is:</p>

<pre><code>@FeignClient(name = ""ldap-proxy"")
public interface LdapProxyClient  { 
    @RequestMapping(path = ""/ldap-proxy/v1/users/{userNameOrEMail}"", produces = MediaType.APPLICATION_JSON_VALUE, method = RequestMethod.GET)
    LdapUser search(@PathVariable(""userNameOrEMail"") String userNameOrEMail);
}
</code></pre>

<p>However, at some point I thought that instead of having to code all these definitions by hand (for an existing webservice), that I should see if a tool existed.</p>

<p>I stumbled across <code>https://github.com/swagger-api/swagger-codegen</code>and saw that there are examples in which clients are generated, e.g. <a href=""https://github.com/swagger-api/swagger-codegen/tree/master/samples/client/petstore/java/feign"" rel=""noreferrer"">https://github.com/swagger-api/swagger-codegen/tree/master/samples/client/petstore/java/feign</a> .</p>

<p>However, once I looked closely at the imports I noticed the following: </p>

<p><code>import feign.Feign;</code></p>

<p>Netflix's opensource solution on the other hand has package names:
<code>org.springframework.cloud.netflix.feign</code>.</p>

<p>Additionally, I noticed that both use ribbon if available, but Netflix's notation is much cleaner with a lot happenning in the background. E.g. the <code>@FeignClient</code> annotation class javadoc states:</p>

<blockquote>
  <ul>
  <li>Annotation for interfaces declaring that a REST client with that interface should be  * created (e.g. for autowiring into another
  component). If ribbon is available it will be  * used to load balance
  the backend requests, and the load balancer can be configured  * using
  a <code>@RibbonClient</code> with the same name (i.e. value) as the
  feign client.</li>
  </ul>
</blockquote>

<p>However in the <code>Feign.feign</code> documentation (at <a href=""https://github.com/OpenFeign/feign"" rel=""noreferrer"">https://github.com/OpenFeign/feign</a> ) I see:</p>

<blockquote>
  <p>RibbonClient overrides URL resolution of Feign's client, adding smart routing and resiliency capabilities provided by Ribbon.</p>
  
  <p>Integration requires you to pass your ribbon client name as the host
  part of the url, for example myAppProd.</p>
</blockquote>

<pre><code>&gt; MyService api =
&gt; Feign.builder().client(RibbonClient.create()).target(MyService.class,
&gt; ""https://myAppProd"");
</code></pre>

<h2>So my questions are:</h2>

<ol>
<li>what is the history/relationship and differences between the two?</li>
<li>what are the pros and cons of each?</li>
</ol>

<p>Are they completely different projects with no relation, or did netflix just fork/utilize OpenFeign and modify it to be within their integrated cloud solution? Essentially, did netflix just acquire and integrate different technologies like Discovery, ribbon, and feign from open-source projects?</p>
",HQ
"Title: I cant update composer.json in laravel 5.3Query: I had issue when i add code ""laravelcollective/html"": ""5.3.*"" in composer.json, and then i try to update composer via command line in windows and show this in my command line.
PLEASE HELP ME GUYS, THANKS :))

https://i.stack.imgur.com/n4265.png",LQ_EDIT
"Title: comment in bash script processed by slurmQuery: <p>I am using <code>slurm</code> on a cluster to run jobs and submit a script that looks like below with <code>sbatch</code>:</p>

<pre><code>#!/usr/bin/env bash

#SBATCH -o slurm.sh.out
#SBATCH -p defq
#SBATCH --mail-type=ALL
#SBATCH --mail-user=my.email@something.com

echo ""hello""
</code></pre>

<p>Can I somehow comment out a <code>#SBATCH</code> line, e.g. the <code>#SBATCH --mail-user=my.email@something.com</code> in this script? Since the <code>slurm</code> instructions are bash comments themselves I would not know how to achieve this.</p>
",HQ
"Title: Is that possible to get data from an API automatically recognized as JSON with JQuery?Query: <p>I'd like to consume an API (Python Django) that produce data under 'String' JSON format.</p>

<p>Is there an option to recognize it automatically as a JavaScript object with JQuery?</p>
",LQ_CLOSE
"Title: (Android) How can I make a message bubble in list view just like Whatsapp doQuery: I am doing a chat app. When I long click a message, then show up some choices. I don't have any idea to do this. Hope some people can help me, please.

[enter image description here][1]


  [1]: http://i.stack.imgur.com/Qnue7.jpg",LQ_EDIT
"Title: How to change all elements with the same IDs javascript/html?Query: <p>I will be working on a table and wanted to change one column with different img src icon.</p>

<p>Here's my sample code:</p>

<p>Html</p>

<pre><code>&lt;img src="""" id=""mytext""&gt;
&lt;img src="""" id=""mytext""&gt;
&lt;img src="""" id=""mytext""&gt;
</code></pre>

<p>Javascript</p>

<pre><code>var test = ""https://www.datatables.net/media/images/nav-dt.png"";
document.getElementById(""mytext"").src = test;
</code></pre>

<p>When i run this it only changes the src of the first instance.
How can i change them all?</p>
",LQ_CLOSE
"Title: Counting records in JSON array using javascript and PostmanQuery: <p>I have a control that returns 2 records:</p>

<pre><code>{
  ""value"": [
    {
      ""ID"": 5,
      ""Pupil"": 1900031265,
      ""Offer"": false,
    },
    {
      ""ID"": 8,
      ""Pupil"": 1900035302,
      ""Offer"": false,
      ""OfferDetail"": """"
    }
  ]
}
</code></pre>

<p>I need to test via Postman, that I have 2 records returned.  I've tried various methods I've found here and elsewhere but with no luck.  Using the code below fails to return the expected answer.</p>

<pre><code>responseJson = JSON.parse(responseBody);
var list = responseBody.length;
tests[""Expected number""] = list === undefined || list.length === 2;
</code></pre>

<p>At this point I'm  not sure if it's the API I'm testing that's at fault or my coding - I've tried looping through the items returned but that's not working for me either.  Could someone advise please - I'm new to javascript so am expecting there to be an obvious cause to my problem but I'm failing to see it.  Many thanks.  </p>
",HQ
"Title: Firebase addvalueevent listner consuming memory if data is in large amountQuery: Thanks in advance.

    global.getDatabaseReference().child(ApplicationConstants.TOPIC_DB).child(Util.getSelectedBoard(context)).child(Util.getSelectedClass(context)).child(Util.getSelectedLanguagePackage(context)).child(""CategoryId_1"").child(subject).child(ApplicationConstants.TOPICS).addValueEventListener(new ValueEventListener() {
                @Override
                public void onDataChange(DataSnapshot dataSnapshot) {
                    try {

                        topicContentArrayList = new ArrayList<>();
                        HashMap<String, HashMap<String, String>> modelHashMap = null;
                        int pos =0;
                        for (DataSnapshot single_ : dataSnapshot.getChildren()) {
                            modelHashMap = new HashMap<>();
                            HashMap<String, String> innerTopicNode = (HashMap<String, String>) single_.getValue();

                            innerTopicNode.put(""mastery"", ""0"");
                            innerTopicNode.put(""enabled"", innerTopicNode.get(""Display""));
                            innerTopicNode.put(""currentLevel"", ""1"");
                            innerTopicNode.put(""flag"", ""Done"");
                            innerTopicNode.put(""score"", ""0"");

                            modelHashMap.put(pos + """", innerTopicNode);
                            pos++;
                            topicContentArrayList.add(modelHashMap);

                        }
                                         } catch (Exception e) {
                        e.printStackTrace();
                    }
                }

                @Override
                public void onCancelled(DatabaseError databaseError) {

                    Util.dismissdataDialog();
                }
            });



Here is the memory error
Background partial concurrent mark sweep GC freed 277003(9MB)
It is blocking the UI and I'm unable to perform click action for some time.
Please Help me to get out from this issue.
",LQ_EDIT
"Title: After encryption using RSA algorithm, what will be the size of 1 mb fileQuery: <p>I am developing an android app and in it I want to use encryption. Basically I want to encrypt files for the purpose but I'm afraid that encryption will increase the size of the file. So can you guyz please help me by telling me that if I encrypt a 1 MB of file what will its size be after encryption. I will be using java for programming.</p>
",LQ_CLOSE
"Title: Angular save file as csv result in Failed- network error Only on ChromeQuery: <p>I'm using the following code to save file as csv.</p>

<pre><code>$scope.saveCSVFile = function (result)
{
    var a         = document.createElement('a');
    a.href = 'data:application/csv;charset=utf-8,' + encodeURIComponent(result.data);
    a.target      = '_blank';
    a.download    =  $scope.getFileNameFromHttpResponse(result);
    document.body.appendChild(a);
    a.click();
    $scope.isReportInProgress = false;
};
</code></pre>

<p>The file is working on most of the cases but for some reason when the file is larger than 10MB i get ""Failed - Network Error"".</p>

<p>It happens only on chrome.</p>

<p>I tried to search the web for this issue and couldn't find anything relevant.</p>

<p>Can you think of an idea why does it happens? or maybe use a different save file method that will work on chrome/firefox/IE instead of my function?</p>
",HQ
"Title: I Cant Get My Tkinter Checkbutton Variable Using .get()Query: So ive been working on a project and recently encountered an issue with my check button, As whenever I try to do  variablenname.get() it never works as it says int value has no attribute get(), I did use variablename = IntVar() too, what I am tring to do is to make if statements dependant on the value of the checkbutton


        def BusTramScreen():
            global timea
            global clock
            global Tickets
            global BusTicketPrice
            global price
            var = IntVar()
            BTR = Tk()
            BTR.attributes(""-fullscreen"", True)
            BTR.configure(bg = ""#252538"")
            d=datetime.datetime.utcnow()
            if d.hour < 9 and d.hour >7 or d.hour <19 and d.hour > 16:
                price = ""Peak""
            else:
                price = ""Off-Peak""
            clock = Label(BTR, font=(""times"", 20, ""bold""), bg=""#252538"",fg= ""white"")
            clock.place(x= 850, y = 10)
            title = Label(BTR, text = ""Purchase Bus or Tram Tickets"", font=(""times"", 50), bg=""#252538"", fg= ""white"")
            title.place(x= 470, y = 50)
            pricerange = Label(BTR, text=(price), font = (""times"", 35, ""bold""), bg=""#252538"", fg= ""white"")
            pricerange.place(x=0, y= 10)
            Discounts = Checkbutton(BTR, text=""Discount (Students, Under 18s, 65+ and Disability Badge Holders)"", font = (""times"", 30), bg=""#252538"", fg = ""#99FFFF"", variable = var)
            Discounts.place(x=120, y=300)
            Quan=Label(BTR, text = ""QUANTITY"", font = (""times"", 22), bg=""#252538"", fg= ""white"")
            Quan.place(x=120, y=450)
            PriceTag=Label(BTR, text =(""£"", Cost), font = (""times"", 50), fg = ""White"", bg = ""#252538"")
            PriceTag.place(x=1000, y= 450)
            val=Label(BTR, text = Tickets, font = (""times"", 22), height = 5, width = 15, bg= ""White"")
            val.place(x=175, y=550)
            add=Button(BTR, text = ""+"", font = (""times"", 22), height = 5, width = 10, bg = ""#B266FF"", command = lambda: UpdateAdd(val, BTR, PriceTag, BusTicketPrice, price, var))
            add.place(x=420, y=550)
            sub=Button(BTR, text = ""-"", font = (""times"", 22), height = 5, width = 10, bg = ""#B266FF"", command = lambda: UpdateSub(val, BTR, PriceTag, BusTicketPrice, price, var))
            sub.place(x=6, y=550)
            tick()
            BTR.mainloop( )
            clock.after(200, tick)

    

        def UpdateAdd(val, BTR, PriceTag, BusTicketPrice, price, var):
          global Tickets
          global Cost
          var = var.get()
          print(price)
          print(var.get())
          Tickets = Tickets + 1 
          val.destroy()
          val = Label(BTR, text = Tickets, font = (""times"", 22), height = 5, width = 15, bg= ""White"")
          val.place(x=175, y=550)
          PriceTag.destroy()
          if price == ""Peak"" and (not var.get()) :
              BusTicketPrice=BusTicketPrice*1.25
          elif (var.get()) and price == ""Peak"":
              BusTicketPrice=BusTicketPrice
          elif (var.get()) and price == ""Off-Peak"":
              BusTicketPrice=BusTicketPrice*0.75
          elif price == ""Off-Peak"" and (not var.get()):
              BusTicketPrice=BusTicketPrice
         Cost = BusTicketPrice * Tickets
         Cost = round(Cost, 3)
         PriceTag=Label(BTR, text =(""£"", str(Cost), ""0""), font = (""times"", 50), fg = ""White"", bg = ""#252538"")
         PriceTag.place(x=1000, y= 450)
",LQ_EDIT
